ts,dt,open,high,low,close,base_volume,quote_volume,ema20,ema21,ema50,ema100,ema200,rsi14,atr14,plus_di14,minus_di14,adx14
1776024000000,2026-04-12T20:00:00+00:00,313.12,315.17,312.6,313.21,601.27,188612.6225,315.1309073781622,315.03300147876956,309.8482309815379,302.73772805549584,296.97895180785633,45.15653388214887,1.8970094816218634,26.55021170967401,24.26528708083502,30.498107845112195
1776038400000,2026-04-13T00:00:00+00:00,313.21,314.08,310.09,313.18,1936.58,605252.6047,314.9451066754801,314.86454679888146,309.97888859010504,302.94450571776326,297.14015626747965,45.02648135177002,2.0465088043631594,22.852787920866135,29.646629485545972,29.244014013579292
1776052800000,2026-04-13T04:00:00+00:00,313.18,314.57,313.13,314.11,2141.79,672110.2637,314.86557270638673,314.7959516353468,310.14089295912055,303.16560461444124,297.3090104339724,49.848496212844175,2.0031867469086477,23.426587408064904,28.12437120936008,27.806076812458734
1776067200000,2026-04-13T08:00:00+00:00,314.11,314.7,313.05,313.36,2050.54,644033.4521,314.722184829588,314.665410577588,310.26713245091975,303.36747382999687,297.46872177293784,46.31987239226471,1.9779591221294572,22.50016824715553,26.448574172755862,26.396100563729618
1776081600000,2026-04-13T12:00:00+00:00,313.36,319.92,313.04,318.7,8882.15,2817693.5706,315.1010243696272,315.0321914341709,310.59783313911896,303.6710882096009,297.6799782727096,65.20541981741988,2.3281048991202096,33.76619356973618,20.865670658849854,26.197346995878377
1776096000000,2026-04-13T16:00:00+00:00,318.7,321.37,318.02,321.15,2821.41,901486.7587,315.6771172868056,315.5883558492462,311.0116436042515,304.0172052747573,297.91351082721,70.3580838231996,2.4010974063259107,34.71466617401235,18.786264427974235,26.452693330003715
1776110400000,2026-04-13T20:00:00+00:00,321.15,321.47,320.7,321.1,723.54,232378.2769,316.1935823071098,316.0894144084057,311.4072654236926,304.3554784376334,298.1442221622626,70.12983337787729,2.2845904487312056,34.19158733248582,18.3339975702044,26.719659537562922
1776124800000,2026-04-14T00:00:00+00:00,321.1,321.69,320.46,321.13,1051.04,337471.1697,316.6637173254803,316.54764946218694,311.78854913256737,304.6876471814426,298.37293636960334,70.19231636624777,2.209262559536121,32.83186883283701,18.380851698144507,26.826657587062105
1776139200000,2026-04-14T04:00:00+00:00,321.13,322.91,321.01,322.66,1353.54,435561.9955,317.2347918659108,317.1033176928972,312.21488053913333,305.04353535606754,298.6145986942839,73.263993373155,2.1871723767121147,34.778917969116755,17.240317835521438,27.31872526843413
1776153600000,2026-04-14T08:00:00+00:00,322.66,324.88,322.58,324.21,2351.93,761699.6428,317.8990974024907,317.7493797208156,312.68527738073595,305.42306930941277,298.86927930429107,75.96606664708264,2.19523149266125,38.586147055765714,15.950094941220764,28.332133404844644
1776168000000,2026-04-14T12:00:00+00:00,324.21,332.55,323.6,331.81,12664.61,4137630.0204,319.2239452689202,319.0276179280142,313.43526650306,305.94558278843425,299.1970476694225,84.32906571797412,2.67771495747116,49.833849735844574,12.14212135203298,30.65245820433134
1776182400000,2026-04-14T16:00:00+00:00,331.81,333.16,331.32,332.64,3244.78,1078402.7038,320.5016647671183,320.2651072072856,314.1883933068616,306.47418510945533,299.5298133642541,84.94518091394465,2.617878174794651,48.99635896047751,11.5325354367009,32.88400512035609
1776196800000,2026-04-14T20:00:00+00:00,332.64,333.85,332.32,333.23,844.15,281007.0158,321.7138871702499,321.4437338248051,314.9351229811023,307.00400322609977,299.8651386044108,85.38504953467837,2.5401725908807498,48.82864175127952,11.036371759772083,35.044372112373274
1776211200000,2026-04-15T00:00:00+00:00,333.23,333.47,331.6,332.33,2113.02,702474.3331,322.724945534988,322.4333943861864,315.6172750210591,307.50550811271165,300.1881720511331,81.47444385821395,2.4923031201035535,46.211740387512044,12.508389016046417,36.64095903747197
1776225600000,2026-04-15T04:00:00+00:00,332.33,332.59,331.14,332.21,1401.74,465381.4608,323.6282840554654,323.3221767147149,316.26797011827244,307.99470597186587,300.50679720485317,80.94213917202809,2.417852897239013,44.23220888906066,13.331517076677443,37.858093414109575
1776240000000,2026-04-15T08:00:00+00:00,332.21,333.06,330.94,332.59,1510.62,501752.8623,324.4817808120877,324.16470610428627,316.9080497214775,308.48174149717545,300.8260330535611,81.35750424191284,2.3965776902933698,42.83818884139485,12.489160664000606,39.07205625813197
1776254400000,2026-04-15T12:00:00+00:00,332.59,334.82,330.88,333.19,5966.67,1985568.0477,325.3111350204603,324.985187367533,317.5465575755372,308.971013942776,301.14806257541625,82.02370976538029,2.5068221409867,43.04384295413716,11.087064126498287,40.49805969826827
1776268800000,2026-04-15T16:00:00+00:00,333.19,337.58,333.14,337.22,4397.06,1476540.2587,326.4453126375593,326.0974430613937,318.3180651215946,309.53039980529525,301.5069873259096,85.71597747106121,2.6449062737733646,45.33626383782769,9.757647190529752,42.21806461108684
1776283200000,2026-04-15T20:00:00+00:00,337.22,337.22,336.2,337.15,438.61,147717.9178,327.4648066720775,327.1022209649033,319.0565723717282,310.077322581428,301.8616441684379,85.38790698956005,2.5288415399324125,44.03010423910086,9.476524674909795,43.815212030132656
1776297600000,2026-04-16T00:00:00+00:00,337.15,339.26,337.09,338.66,848.76,287244.1779,328.53101556045107,328.1529281499121,319.8253342395036,310.643316193677,302.22779696278184,86.58103737981956,2.5032100013658125,47.124835568130706,8.88973358514522,45.56121183335803
1776312000000,2026-04-16T04:00:00+00:00,338.66,339.37,338.1,338.35,1524.73,516593.7867,329.4661569356462,329.0799346817383,320.5517917203074,311.19196339776255,302.58722186862485,85.0457227578596,2.4151235726968245,45.68011383558783,8.555826930643793,47.196097017722145
1776326400000,2026-04-16T08:00:00+00:00,338.35,338.35,335.45,336.52,1517.38,511145.5872,330.1379515132037,329.75630425612565,321.1779959665698,311.6935086770148,302.9248614520216,76.42962872276499,2.4497576032184827,41.817564625787156,15.559088384102871,47.093882150161726
1776340800000,2026-04-16T12:00:00+00:00,336.52,339.66,335.62,337.49,4811.12,1622950.6628,330.8381466071843,330.45936750556876,321.8176823992534,312.20433028737096,303.26879317886716,77.71821432416976,2.563346345845735,40.76027031567924,13.807507537626062,47.258117978025
1776355200000,2026-04-16T16:00:00+00:00,337.49,338.64,334.39,336.1,1958.75,657984.2988,331.33927550173814,330.9721522777898,322.37777328555717,312.6775118658389,303.59547185370434,71.67147890429487,2.6838216068567537,36.14980982267347,15.51930145335025,46.73454719377822
1776369600000,2026-04-16T20:00:00+00:00,336.1,336.64,335.69,336.49,902.13,303338.4059,331.8298206920488,331.4737747979907,322.9311939410255,313.1490462843371,303.92278059147844,72.3221550929149,2.559977206366985,35.19158925598455,15.107932378210107,46.24837432269192
1776384000000,2026-04-17T00:00:00+00:00,336.49,336.55,335.32,335.81,1404.07,471743.4108,332.2088853880442,331.8679770890825,323.43624515902457,313.5977780410829,304.24006635673743,69.33193390196533,2.46497883448363,33.937285388795104,15.641615406731638,45.580785378809985
1776398400000,2026-04-17T04:00:00+00:00,335.81,336.57,335.45,336.37,1280.4,430041.9975,332.60518201775426,332.2772518991659,323.9434512312197,314.04871312937826,304.5597671890087,70.4167151009267,2.3689089177347995,32.851500422986405,15.113385206249685,44.96654788506743
1776412800000,2026-04-17T08:00:00+00:00,336.37,337.15,335.56,336.05,1134.22,381513.3673,332.93325992082526,332.6202289992417,324.41821784960325,314.4843821763213,304.87310283886933,68.9165944081773,2.3132725664680263,33.0295448588535,14.371384988331236,44.566254057839146
1776427200000,2026-04-17T12:00:00+00:00,336.05,339.28,335.73,337.6,7456.05,2515976.3901,333.37771135693714,333.0729354538561,324.93515048295217,314.9421171827308,305.19874360664176,72.0253173092652,2.401610240291735,35.87719129399339,12.853997794979492,44.7576140455336
1776441600000,2026-04-17T16:00:00+00:00,337.6,342.14,337.53,341.58,3125.33,1063363.2376,334.15888170389553,333.84630495805095,325.5878896796991,315.4696000107955,305.56074615781944,78.08588614339091,2.559352365985184,39.24316972715359,11.200205256835748,45.53156721369739
1776456000000,2026-04-17T20:00:00+00:00,341.58,341.58,340.35,340.35,278.63,95052.4704,334.74851201781024,334.4375499618645,326.16679596676977,315.9622811987005,305.9069078875924,72.83429550342318,2.464398625557668,37.844129517858995,10.800911886406912,46.25023801270663
1776470400000,2026-04-18T00:00:00+00:00,340.35,340.5,339.24,339.8,607.35,206393.48,335.22960611135215,334.92504541987677,326.7014314190533,316.4343152343698,306.24415258522833,70.54946336717227,2.3783701523035483,36.41206830009251,13.725809574034411,46.178631311551804
1776484800000,2026-04-18T04:00:00+00:00,339.8,340.27,339.66,339.72,98.26,33403.4603,335.65726267217576,335.3609503817061,327.21196352026686,316.89541790299614,306.5772455943305,70.20448235108687,2.2520579985675773,35.70759006992061,13.46025107961712,46.11213937476517
1776499200000,2026-04-18T08:00:00+00:00,339.72,339.74,338.75,338.99,448.85,152247.3792,335.9746662272067,335.6908639833692,327.67384730378586,317.33293438016455,306.8997605635412,66.985632623102,2.1619109986698937,34.53962490950166,16.026576873224528,45.43352271031225
1776513600000,2026-04-18T12:00:00+00:00,338.99,339.58,338.75,339.49,536.76,182068.5506,336.3094599198537,336.0362399848811,328.1372258408923,317.77168815481474,307.22404155295874,68.06563803519204,2.0667744987649006,33.54885095949206,15.566852283990523,44.80337866474883
1776528000000,2026-04-18T16:00:00+00:00,339.49,339.5,338.08,338.77,601.74,203832.1548,336.5437970703438,336.28476362261915,328.55419737654364,318.187496310165,307.53793168676015,64.77934216536072,2.020576320281694,31.864771030545363,17.153919629441035,43.74675864401773
1776542400000,2026-04-18T20:00:00+00:00,338.77,338.82,338.15,338.37,178.53,60433.8489,336.7177211588825,336.4743305660174,328.9391308127576,318.58714984857755,307.8447184361456,62.96064622920131,1.9241065831187174,31.072217794306628,16.72726052985233,42.765611481910284
1776556800000,2026-04-19T00:00:00+00:00,338.37,338.61,338.27,338.42,65.01,22003.7415,336.87984295327465,336.65120960547034,329.3109296044141,318.97987955454636,308.1489500934974,63.10010421837613,1.8109561128959542,30.65552575069362,16.50294064318146,41.85454625995337
1776571200000,2026-04-19T04:00:00+00:00,338.42,338.42,337.93,338.1,74.73,25274.4051,336.9960483862961,336.78291782315483,329.655599031692,319.35849580099097,308.44697049057703,61.50404738617012,1.716602104831958,30.03048667014366,17.581215277034996,40.73261462825058
1776585600000,2026-04-19T08:00:00+00:00,338.1,338.32,337.8,338.19,108.58,36705.4284,337.1097580637917,336.9108343846862,329.9902814226061,319.73139687423867,308.7429210329594,61.796729399748884,1.6311305259153883,29.346655389569946,17.75015017020306,39.581906452166244
1776600000000,2026-04-19T12:00:00+00:00,338.19,339.91,338.19,339.51,498.16,169043.9835,337.33835253390674,337.14712216789655,330.36360371975877,320.1230523816795,309.0490611221837,65.89259541224642,1.6374783454928625,34.08057852504452,16.418387377004088,39.25286685797903
1776614400000,2026-04-19T16:00:00+00:00,339.51,339.52,337.31,337.31,415.17,140391.0686,337.33565229258227,337.1619292435423,330.63601141702316,320.46338797808187,309.33026449410227,55.258968816157974,1.678372749386228,30.875174508058805,18.619301664613612,38.21781224968489
1776628800000,2026-04-19T20:00:00+00:00,337.31,338.94,335.64,337.76,1821.37,614427.6841,337.37606635995536,337.21629931231115,330.9153835183164,320.8058951468327,309.61314743445945,56.794840456356546,1.7942032672872126,26.818934148807454,22.82157694393478,36.063155010105525
1776643200000,2026-04-20T00:00:00+00:00,337.76,338.72,336.44,338.01,875.02,295453.9856,337.4364409923406,337.28845392028285,331.19360377250007,321.1465704904598,309.89570318138027,57.664336245829624,1.8289030339095567,24.43080590528206,20.7893987761077,34.06240185906754
1776657600000,2026-04-20T04:00:00+00:00,338.01,338.99,336.13,338.02,805.57,272306.1061,337.4920180406891,337.35495810934805,331.4613055853432,321.4806978074804,310.1755469308193,57.70100588062031,1.902552817201732,21.807559607039074,19.720996655607475,31.988259242469542
1776672000000,2026-04-20T08:00:00+00:00,338.02,338.97,337.29,338.75,889.98,300989.3701,337.61182584633775,337.48178009940733,331.7471367388592,321.8226641875303,310.45986984693053,60.39767951461042,1.8866561874016088,20.420498641549212,18.466650678595,30.062269669914258
1776686400000,2026-04-20T12:00:00+00:00,338.75,341.19,336.49,338.15,6919.07,2345115.4508,337.6630805276389,337.5425273630976,331.9982294157667,322.14597776797524,310.73539353004566,57.17148255836098,2.0876093168729217,24.732459538164324,15.49697699875813,29.554752324218008
1776700800000,2026-04-20T16:00:00+00:00,338.15,339.42,336.92,337.44,1278.34,432601.7159,337.6418347631019,337.53320669372505,332.21163218377586,322.44882969336186,311.00111100735865,53.52779005545283,2.1170657942391413,22.646312454860134,14.189829469976974,29.08348621750006
1776715200000,2026-04-20T20:00:00+00:00,337.44,338.35,337.16,338.17,404.52,136643.9593,337.692136214235,337.59109699429547,332.44529366676505,322.76013999646364,311.2714482112656,56.59109538408991,2.0508468089363454,21.707706728544835,13.601713624516245,28.645881975547677
1776729600000,2026-04-21T00:00:00+00:00,338.17,339.16,337.83,338.53,377.52,127796.6735,337.7719327652602,337.6764518129958,332.6839096014017,323.0724144519792,311.54267758229776,58.05933388676053,1.9993577511551808,23.570045844368977,12.955424688190318,28.675524299539713
1776744000000,2026-04-21T04:00:00+00:00,338.53,338.97,338.45,338.56,251.15,85052.107,337.8469867876164,337.75677437545073,332.91434451899374,323.37909931431625,311.81150666108084,58.186256868449874,1.893689340358385,23.107742536751278,12.701316752868957,28.703049314675177
1776758400000,2026-04-21T08:00:00+00:00,338.56,339.05,338.05,338.75,255.94,86655.2352,337.93298804593866,337.8470676140461,333.143193753543,323.6834735853199,312.07955137092085,59.03186312133973,1.8298543874756432,22.205729212829706,13.76692391788139,28.32847051090163
1776772800000,2026-04-21T12:00:00+00:00,338.75,339.34,335.92,336.4,3512.39,1186263.0926,337.7869891844207,337.71551601276917,333.27091164556094,323.935285989571,312.32154588464306,46.50487729009388,1.943436216941666,19.414517247804348,19.865000493884967,26.386927297389256
1776787200000,2026-04-21T16:00:00+00:00,336.4,337.13,331.51,332.42,4021.81,1342650.4215,337.275847357333,337.23410546615384,333.2375425614213,324.10330012839137,312.52153050270636,33.52805517153271,2.206047915731547,15.881710064340679,30.52914838593596,26.756458868910073
1776801600000,2026-04-21T20:00:00+00:00,332.42,334.99,332.0,334.99,1354.06,451419.8791,337.0581476090156,337.0300958783216,333.30626638254205,324.31887834367075,312.7450973633759,44.33049681614804,2.2620444931792947,14.382234913950859,27.646732123340946,27.0995953281794
1776816000000,2026-04-22T00:00:00+00:00,334.99,335.76,334.62,335.48,675.38,226534.042,336.90784783672837,336.88917807120146,333.3915108381286,324.53989065369706,312.97131530005873,46.128098589039205,2.181898457952201,16.36622969667304,26.614954547593957,26.867101211254727
1776830400000,2026-04-22T04:00:00+00:00,335.48,335.56,334.17,335.28,537.86,180226.0368,336.7528147094209,336.74288915563767,333.46556923663337,324.7525660862971,313.1932922622472,45.4825344485992,2.1253342823841854,15.601675706711804,26.883995020937533,26.844850206523432
1776844800000,2026-04-22T08:00:00+00:00,335.28,335.54,334.43,335.54,391.41,131143.9714,336.6373085466189,336.6335355960342,333.5469194626478,324.9661786390437,313.4156475631204,46.53017107970132,2.0528104050710305,14.999092049007704,25.845654245372877,26.824188559272947
1776859200000,2026-04-22T12:00:00+00:00,335.54,338.97,335.22,337.26,5700.08,1922204.334,336.69661249456,336.69048690548567,333.6925304641126,325.20962064619135,313.65290480129835,52.968897329759564,2.1740382332802426,24.42044708534358,22.661283798035505,25.175061031784907
1776873600000,2026-04-22T16:00:00+00:00,337.26,339.82,336.39,339.44,2137.02,722374.1681,336.9578874950781,336.9404426413506,333.9179214263043,325.4914103363658,313.9094928132257,59.607866994263404,2.26374978804594,24.459505746325483,20.208709507432836,24.056583677087637
1776888000000,2026-04-22T20:00:00+00:00,339.44,339.52,337.85,338.36,664.34,225001.6688,337.0914220193564,337.0694933103187,334.0921205860571,325.7462338940615,314.15278144194986,55.433060724075816,2.2213390888997986,23.146032432590662,19.12350357897618,23.017997562011598
1776902400000,2026-04-23T00:00:00+00:00,338.36,338.94,334.44,335.59,1637.92,551725.4606,336.9484294460844,336.93499391847155,334.15086095523134,325.94115995556524,314.3660870992439,46.4476629140246,2.384100582549813,20.025444235304928,26.76173099032453,22.402263491678376
1776916800000,2026-04-23T04:00:00+00:00,335.59,337.67,335.33,337.17,496.87,167295.5518,336.9695314036002,336.95635810770136,334.2692585648301,326.1635132237719,314.5929917052216,51.297038505516284,2.3809505409391143,18.619656963586266,24.883056022953237,21.830510426368956
1776931200000,2026-04-23T08:00:00+00:00,337.17,338.92,336.05,338.78,755.02,254716.6705,337.1419569842097,337.12214373427395,334.4461503858172,326.41334464508327,314.8336584544234,55.699259600868366,2.415882645157749,20.73546410400408,22.771601439292226,20.6054750620518
1776945600000,2026-04-23T12:00:00+00:00,338.78,341.96,337.94,339.76,4945.61,1682012.5706,337.39129441428497,337.3619488493399,334.6545366451969,326.67763485013114,315.08168175338443,58.17732719063009,2.5304624562179083,26.963671627317527,20.187606295270353,20.160148625337563
1776960000000,2026-04-23T16:00:00+00:00,339.76,340.74,336.32,339.09,3065.6,1038811.8871,337.5530758986388,337.5190444084908,334.828476384601,326.92342425903945,315.3205704921568,55.87608899496895,2.6654294236309157,23.769883694843685,22.137728412011814,18.97408831258369
1776974400000,2026-04-23T20:00:00+00:00,339.09,339.53,338.23,339.42,678.72,230024.1408,337.73087819400655,337.69185855317346,335.0085361342245,327.170881204405,315.5603658106428,56.782839607110105,2.5678987505144186,22.91034689047882,21.337211565592177,17.87274659359795
1776988800000,2026-04-24T00:00:00+00:00,339.42,340.58,339.06,339.44,753.61,256093.7325,337.8936516993393,337.85078050288496,335.18231903092163,327.41383405184257,315.7979741110344,56.84072762919339,2.493048839763387,24.920973729826894,20.407983263098515,17.307270919737032
1777003200000,2026-04-24T04:00:00+00:00,339.44,340.01,339.22,339.77,235.73,80047.048,338.0723515374974,338.02525500262266,335.36222808853256,327.65851060527143,316.0365017318202,57.84409399321276,2.371402494066,24.327968135162166,19.92236627308672,16.78218636543761
1777017600000,2026-04-24T08:00:00+00:00,339.77,341.38,338.76,341.06,795.96,270734.0648,338.3568894863072,338.3011409114751,335.5856701242764,327.92388663288983,316.28549176433944,61.60206753432894,2.389159458775571,26.518240032334532,18.36184735012513,16.881583418012017
1777032000000,2026-04-24T12:00:00+00:00,341.06,344.26,335.62,343.05,8411.17,2861114.8985,338.8038523923732,338.73285537406827,335.87838894293225,328.22341363025834,316.55180527912216,66.55512053371015,2.83564806886303,20.746881237970157,22.27512862587364,15.929487848871048
1777046400000,2026-04-24T16:00:00+00:00,343.05,345.48,342.45,344.64,3124.61,1074835.987,339.3596759740519,339.2698685218802,336.2219815334055,328.548494548471,316.83128980370805,69.89639652971726,2.84953034965853,22.229254586567738,20.583279908605803,15.066282237435699
1777060800000,2026-04-24T20:00:00+00:00,344.64,344.68,343.25,343.33,559.71,192443.0174,339.7378020717612,339.6389713835274,336.50072735562486,328.84119762671907,317.0949585618801,64.20510140747942,2.748135324682921,21.403036330416185,19.818239337148956,14.264734169674302
1777075200000,2026-04-25T00:00:00+00:00,343.33,343.67,342.51,342.83,592.65,203304.1139,340.03229711254585,339.9290648941158,336.7489341259925,329.1182036143088,317.351028625941,62.12582659730225,2.6346970872055713,20.729943986169943,21.20118070656598,13.32609852580514
1777089600000,2026-04-25T04:00:00+00:00,342.83,343.13,342.83,343.01,101.81,34919.7479,340.315887863732,340.20914990374166,336.99446612105163,329.3932886912532,317.6063417739416,62.59545453180136,2.467933009548031,20.549950005904126,21.01709507159005,12.45450828506949
1777104000000,2026-04-25T08:00:00+00:00,343.01,343.14,342.72,342.96,120.17,41209.6558,340.56770806718606,340.4592271852197,337.22840862610843,329.66193643994126,317.85861698017106,62.36412675355207,2.3216520802945975,20.28440698789135,21.083944637415883,11.702952539116229
1777118400000,2026-04-25T12:00:00+00:00,342.96,343.09,342.78,342.86,30.92,10603.0783,340.78602158459694,340.67747925929064,337.4492553466532,329.9232842332097,318.10738696046786,61.87164366483506,2.1779626459878405,20.078179977071002,20.86958890685538,11.005079346445344
1777132800000,2026-04-25T16:00:00+00:00,342.86,342.97,342.49,342.51,63.22,21668.5425,340.9502100051115,340.84407205390056,337.64771592129426,330.17252612958174,318.350199030513,60.08325200884983,2.0566795998458534,19.743468268877546,21.528855332704673,10.527992964356216
1777147200000,2026-04-25T20:00:00+00:00,342.51,343.16,342.51,342.93,35.89,12302.8313,341.1387614331961,341.03370186718234,337.8548643165376,330.4251493745405,318.5947741645378,61.5206104521256,1.956202485571152,19.96864016883292,21.01788880190708,9.95884947548827
1777161600000,2026-04-26T00:00:00+00:00,342.93,342.93,342.53,342.66,31.46,10780.5538,341.28364129670126,341.181547151984,338.0433010100067,330.6674236443516,318.83422914797524,60.02425131065944,1.845045165173215,19.65941598992299,20.692416493715864,9.430359092968036
1777176000000,2026-04-26T04:00:00+00:00,342.66,343.21,342.61,343.05,55.65,19080.0214,341.4518659351107,341.3514065018036,338.2396421468692,330.9126231761466,319.0751820917765,61.481617768296566,1.75611336766084,20.318515579816474,20.18742754137284,8.779878206242438
1777190400000,2026-04-26T08:00:00+00:00,343.05,343.41,342.73,342.99,184.22,63199.02,341.59835489367157,341.5003695470942,338.42593069012923,331.15177915285653,319.313140478923,61.11249274369934,1.6792481271136377,20.581533351447636,19.60351609967776,8.326585753667356
1777204800000,2026-04-26T12:00:00+00:00,342.99,343.52,342.83,343.34,99.8,34246.4422,341.76422585617905,341.6676086791765,338.6186392905163,331.39313006072075,319.55221370798847,62.52587984823991,1.6085875466055204,20.439382999053144,19.002881527115665,7.991975056737635
1777219200000,2026-04-26T16:00:00+00:00,343.34,344.22,343.09,344.15,99.49,34183.6333,341.99144244130486,341.8932806174332,338.8355553967706,331.64574134664707,319.7969678004463,65.63849123679935,1.574402721847987,22.567332699786977,18.028668266626585,8.2196966709504
1777233600000,2026-04-26T20:00:00+00:00,344.15,344.85,343.35,343.39,83.48,28729.2153,342.12463839927585,342.0293460158483,339.0141610674855,331.8783009239412,320.0317243397453,60.55613759359581,1.569088241715988,23.894263487423476,16.79760746506539,8.878288664968354
1777248000000,2026-04-27T00:00:00+00:00,343.39,345.73,343.39,345.09,1620.46,559371.8767,342.40705378982096,342.3075872871348,339.25242926091744,332.13991872742747,320.28106041596675,66.7566921751403,1.6241533673077053,25.30543490955418,15.068952917170506,10.055118059697046
1777262400000,2026-04-27T04:00:00+00:00,345.09,345.19,344.14,344.68,529.63,182496.962,342.623524857457,342.5232611701225,339.465275172254,332.3882371684685,320.52383593421587,64.13799026068486,1.5831424125000129,24.106611857862003,14.355074329960468,11.147888211945116
1777276800000,2026-04-27T08:00:00+00:00,344.68,347.19,344.31,346.05,826.44,285598.9254,342.9498558234135,342.8438737910204,339.7234996753029,332.6587671255285,320.7778276164625,68.57408293592631,1.67577509732144,29.672179612920775,12.59287851568716,13.238037551097197
1777291200000,2026-04-27T12:00:00+00:00,346.05,351.94,343.0,351.37,6156.21,2144127.1325,343.75177431642174,343.6189761736549,340.18022517823215,333.0292865883893,321.08222734167185,79.28825188955813,2.194648304655623,36.49822334509468,8.92875957392777,16.62743636980013
1777305600000,2026-04-27T16:00:00+00:00,351.37,353.39,350.55,350.69,2117.31,745763.4127,344.41255771485777,344.26179652150444,340.59237321045833,333.3790036856489,321.3768320447398,75.73403762624298,2.2407448543230766,37.816185782583894,8.120428963269061,20.057267352906386
1777320000000,2026-04-27T20:00:00+00:00,350.69,352.42,350.32,352.42,805.82,282779.9557,345.17517126582374,345.00345138318585,341.056201712009,333.75605311761626,321.6857192880757,78.38830934056055,2.2306916504428584,35.27328485485526,8.31085994384971,23.043385445261197
1777334400000,2026-04-28T00:00:00+00:00,352.42,352.81,351.06,351.4,835.83,294142.2358,345.76801209765,345.5849558028962,341.46184086055763,334.10543820439614,321.98138377277144,73.29762121368351,2.196356532554083,34.53413057954511,7.837868661431115,25.897750038366315
1777348800000,2026-04-28T04:00:00+00:00,351.4,351.85,349.42,349.97,1306.14,457746.4576,346.16820142168336,345.9835961844511,341.7954941601436,334.41958794292293,322.2598774665747,66.75256060596783,2.213045351657363,31.825583113640327,12.516424230123693,27.158337447206485
1777363200000,2026-04-28T08:00:00+00:00,349.97,352.94,347.73,347.77,7218.11,2531029.3824,346.3207536672373,346.14599653131916,342.02978850680466,334.6839525381126,322.51370953158397,58.149704980393196,2.427113540824693,26.94585118889351,15.570888132417798,27.129462016913987
1777377600000,2026-04-28T12:00:00+00:00,347.77,352.58,346.32,349.29,11481.71,4006752.8256,346.6035390322623,346.43181502847193,342.3145026830084,334.9731812007242,322.78014028251346,61.811645153098944,2.7008911450515,22.48486248491583,16.721996043354494,26.241544601106177
1777392000000,2026-04-28T16:00:00+00:00,349.29,351.17,348.66,350.11,1809.29,632683.8364,346.93748769585636,346.766195480429,342.62020846014536,335.27292018684847,323.052079185175,63.65905755395697,2.6872560632621068,20.984739483488635,15.606354312779574,25.417049857856075
1777406400000,2026-04-28T20:00:00+00:00,350.11,350.36,348.62,350.32,716.16,250288.8927,347.2596317248224,347.08926861857185,342.92216106955146,335.5708821633465,323.3234017803474,64.13753684500607,2.6195949158862426,19.989126261005847,14.974984707725284,24.625890854952992
1777420800000,2026-04-29T00:00:00+00:00,350.32,351.95,349.85,351.78,647.78,227339.6645,347.690142989125,347.5156987441562,343.2695273021181,335.8918547937753,323.6065520113887,67.35559549614227,2.5824809933229367,23.22584859879019,14.105182485766449,24.612031673082917
1777435200000,2026-04-29T04:00:00+00:00,351.78,352.28,350.7,350.7,368.86,129587.7847,347.9767960377797,347.80518067650564,343.5609183883096,336.18508539191834,323.8761385585391,62.86196483199376,2.510875208085583,23.120682059529727,13.471192158530743,24.737642353132607
1777449600000,2026-04-29T08:00:00+00:00,350.7,350.87,346.84,348.69,2130.41,743898.5155,348.0447202246578,347.8856187968233,343.76205884367,336.4327074633655,324.123042652484,55.447758409911444,2.6193841217937575,20.579835368435408,22.516696209906375,23.29168492297126
1777464000000,2026-04-29T12:00:00+00:00,348.69,355.9,344.44,351.12,4730.04,1657466.4853,348.3376040127856,348.17965345165754,344.0506055556829,336.7235449393384,324.3916690937528,61.37840241727289,3.2508566845227733,26.44982843276134,16.846952517111855,23.212221099693746
1777478400000,2026-04-29T16:00:00+00:00,351.12,352.08,348.0,350.53,3327.53,1165313.8417,348.54640363061554,348.39332131968865,344.3046994554601,336.9969400890545,324.65175198834237,59.31388253286625,3.31008120705686,24.121113445873103,15.363700899441643,23.138433263793196
1777492800000,2026-04-29T20:00:00+00:00,350.53,376.41,350.39,375.37,30750.71,11281296.2749,351.1010318562712,350.8457466542624,345.52294653563814,337.7568026615484,325.15641117253796,83.88708747013717,4.932218263695658,50.26653019660306,9.5743108112131,26.342884303319064
1777507200000,2026-04-30T00:00:00+00:00,375.37,376.43,371.98,374.87,2450.55,918370.5997,353.36474310805494,353.0297696856931,346.67381137737783,338.4917174603296,325.6510737479356,82.80299902152959,4.89777410200311,47.03348632871594,8.952954453018917,29.319636764557124
1777521600000,2026-04-30T04:00:00+00:00,374.87,374.87,371.04,374.5,1826.68,681618.3994,355.3776247168116,354.98160880517554,347.7650344606179,339.2047527581449,326.1371327156178,81.95892168482713,4.821504523288601,44.364813514350246,9.837535843337589,31.77542722149647
