ts,dt,open,high,low,close,base_volume,quote_volume,ema20,ema21,ema50,ema100,ema200,rsi14,atr14,plus_di14,minus_di14,adx14
1773072000000,2026-03-09T16:00:00+00:00,299.93,309.72,299.9,309.24,10120.79,3096696.7332,306.05229128012985,306.3949129955797,315.4490762357937,323.9114267575892,330.3891816909788,49.052448077684964,7.707274041971588,15.893880588846383,30.287546768305734,45.29413304073149
1773158400000,2026-03-10T16:00:00+00:00,309.24,311.57,305.25,309.26,8667.85,2670692.209,306.3577873486889,306.655375450527,315.2063673638018,323.62129949506266,330.1789410771382,49.07389928508359,7.608183038973617,16.687675095980243,28.490447000903607,43.92490727692808
1773244800000,2026-03-11T16:00:00+00:00,309.26,309.55,301.2,303.24,10291.11,3151373.3281,306.06085522024233,306.3448867732063,314.7370980554174,323.21770940605154,329.9108919121915,43.180483271731426,7.661169964761217,15.38852545385768,30.04844073806946,43.09200615995437
1773331200000,2026-03-12T16:00:00+00:00,303.24,307.77,301.87,303.01,16871.24,5141391.0529,305.7702975802193,306.04171524836937,314.27721185716575,322.8175567445456,329.6432213459011,42.96816889354324,7.535372110135414,14.527895852077485,28.367930304235944,42.31859797990736
1773417600000,2026-03-13T16:00:00+00:00,303.01,303.49,300.45,301.25,4945.02,1491412.3997,305.3397930487698,305.6061047712449,313.7663408039436,322.39047641297043,329.360701730519,41.29492923733744,7.214274102268601,14.090619867151712,28.920025171842024,41.758587669026475
1773504000000,2026-03-14T16:00:00+00:00,301.25,302.13,301.05,301.91,2274.07,686444.2129,305.01314609174415,305.2700952465862,313.3013862626125,321.98492242459474,329.08756041976756,42.20385028620969,6.7761116663922705,13.930204760526898,28.590784232460187,41.238578094637084
1773590400000,2026-03-15T16:00:00+00:00,301.91,306.35,301.72,303.71,6012.78,1828252.1393,304.8890369401495,305.12826840598746,312.9252534680003,321.62304277262257,328.83504738076493,44.717758637832624,6.62281797593568,17.785956121716648,27.163086714605118,39.78308618614854
1773676800000,2026-03-16T16:00:00+00:00,303.71,307.83,302.94,307.6,5819.6,1777965.5766,305.1472238982305,305.3529712781704,312.71641999866694,321.3453587573231,328.6237533769762,49.79958285961155,6.499045263368845,18.456677436394887,25.7032294954545,38.11356568788784
1773763200000,2026-03-17T16:00:00+00:00,307.6,313.21,307.52,310.35,8971.1,2786194.9698,305.6427263841133,305.8072466165185,312.6236192144055,321.12762888094045,328.4419249851655,53.083042009564466,6.441256315985356,23.258108844740942,24.081414381683448,35.515393171759264
1773849600000,2026-03-18T16:00:00+00:00,310.35,310.61,302.45,305.22,10747.3,3284403.255,305.6024667284835,305.75386056047137,312.3332812059975,320.8126263288426,328.2108610549648,46.918036424951886,6.564023721986404,21.192888570764868,27.460174464090205,33.898692620858064
1773936000000,2026-03-19T16:00:00+00:00,305.22,309.03,300.82,302.1,11135.1,3404936.9454,305.26889846862787,305.4216914186103,311.9319760606643,320.44207927282594,327.9510514922289,43.601384727384804,6.681593456130231,19.332835957477542,26.79258315243892,32.63255362620153
1774022400000,2026-03-20T16:00:00+00:00,302.1,303.37,298.29,302.55,8270.86,2489057.3108,305.00995575733,305.160628562373,311.56405543083434,320.087780673364,327.6983047112117,44.213916350176994,6.567193923549499,18.26463884002977,28.06398590012254,31.81250118525823
1774108800000,2026-03-21T16:00:00+00:00,302.55,302.84,301.2,301.47,1105.66,334080.8015,304.6728171137748,304.82511687488454,311.16821011982125,319.71911174913896,327.4373265548812,43.00668104784903,6.21525150043882,17.92039340149001,27.535045841795846,31.051023918668026
1774195200000,2026-03-22T16:00:00+00:00,301.47,308.0,293.85,303.47,16751.27,5054883.5332,304.55826310293907,304.70192443171317,310.8663195268871,319.3973471600471,327.19884569363865,45.949885831268986,6.782019250407473,15.24974371033531,31.172596090332345,31.283092073686646
1774281600000,2026-03-23T16:00:00+00:00,303.47,304.18,294.79,295.45,6744.78,2022541.5312,303.6908094740877,303.8608403924665,310.26175797681304,318.9231422657887,326.88293678126416,37.5711250974845,6.968303589664082,13.78192290884573,28.172166322662722,31.498583931918223
1774368000000,2026-03-24T16:00:00+00:00,295.45,296.06,289.38,290.75,16588.45,4862645.6568,302.4583514289365,302.6689458113332,309.49659099733015,318.36525826052554,326.52340507199784,33.69362943811427,6.947710476116648,12.835431817103402,31.79936254771957,32.28346209616661
1774454400000,2026-03-25T16:00:00+00:00,290.75,291.85,284.36,285.07,16695.8,4811077.476,300.802317959514,301.0690416466665,308.5386854680231,317.70594621576265,326.1109333797392,29.703881292599434,6.986445442108317,11.852534851965421,34.49665461852489,33.467177780105935
1774540800000,2026-03-26T16:00:00+00:00,285.07,285.3,275.66,277.97,22798.86,6395711.809,298.6278114871794,298.9691287696968,307.3399134888849,316.9190957956485,325.63191911725426,25.620012990773745,7.1759850533862926,10.715225229036482,39.84636564852886,35.19203350276213
1774627200000,2026-03-27T16:00:00+00:00,277.97,278.01,273.16,274.13,12635.33,3466945.9823,296.29468658363845,296.7110261542698,306.0375639403012,316.0717869680119,325.1194622106149,23.720509484343566,7.009843263858698,10.185675561675293,40.42458447259304,36.94607214396818
1774713600000,2026-03-28T16:00:00+00:00,274.13,274.8,273.1,273.54,5860.38,1605197.0518,294.1275735756729,294.60456923115436,304.76314966813254,315.22957336468494,324.6062337309073,23.43303796732384,6.630568745011646,9.99914072883465,39.74890667076048,38.57855781839207
1774800000000,2026-03-29T16:00:00+00:00,273.54,277.36,272.0,275.85,21111.42,5794454.6485,292.38685228275165,292.8996083919585,303.6293006615391,314.44977983271093,324.1210970768684,27.155352807816115,6.539813834653673,12.209826262211426,37.42190574620457,39.451397029666445
1774886400000,2026-03-30T16:00:00+00:00,275.85,282.69,272.2,281.08,25486.01,7059037.9875,291.3100092082039,291.8250985381441,302.7450143610866,313.78899211325125,323.692827454213,34.87494222254708,6.821969989321269,16.44947847770299,33.31170012805184,39.05389001062067
1774972800000,2026-03-31T16:00:00+00:00,281.08,298.17,281.08,297.97,34793.97,10104536.826,291.9442940455178,292.38372594376733,302.55775889594594,313.475744744672,323.43687892233027,52.41347307308836,7.5554007043697515,28.426515664997403,27.92958079132033,36.32731048160138
1775059200000,2026-04-01T16:00:00+00:00,297.97,300.33,288.0,295.06,23437.42,6876239.1923,292.24102794594467,292.627023585243,302.2637291353206,313.1110765319062,323.154521918128,49.91910848232025,7.8964435112004825,27.209883519520005,24.814509967089545,34.06138313901077
1775145600000,2026-04-02T16:00:00+00:00,295.06,296.0,294.5,295.14,5658.91,1672015.3208,292.5171205225214,292.85547598658457,301.9843672084453,312.7552136302843,322.87577045625613,49.98957117807177,7.439554688971876,26.81801266371095,24.457136762962822,31.957307749462352
1775232000000,2026-04-03T16:00:00+00:00,295.14,296.0,294.89,295.0,1331.9,393377.2616,292.7535852346622,293.05043271507685,301.7104704551729,312.4036252415658,322.59839960594513,49.85736879310011,6.9874436397596,26.513711777809444,24.179624462670173,30.003523459167386
1775318400000,2026-04-04T16:00:00+00:00,295.0,295.53,293.94,294.67,5175.43,1525386.4041,292.9361009265991,293.19766610461534,301.43437357457793,312.05246434569324,322.3205050825029,49.52489757670114,6.601911951205341,26.05760146528292,24.791507781173173,28.03826488128083
1775404800000,2026-04-05T16:00:00+00:00,294.67,299.09,293.5,297.76,13577.08,4024051.5557,293.39551988597066,293.6124237314685,301.2902804932219,311.7694452497389,322.0761219473536,52.70519240678412,6.529632526119244,28.35851860799123,23.27551207191559,26.73869563663229
1775491200000,2026-04-06T16:00:00+00:00,297.76,304.89,297.46,301.48,17743.52,5324297.9196,294.1654703730211,294.32765793769863,301.2977204738799,311.565693858655,321.87118541056407,56.27685717431184,6.593944488539298,32.358901160113604,21.402180140573034,26.28453134453116
1775577600000,2026-04-07T16:00:00+00:00,301.48,322.22,301.38,318.31,17886.45,5616884.4216,296.4649493851143,296.50787085245327,301.96486869059055,311.69924447531525,321.83575072986196,68.0373568110653,7.611519882215065,42.29347135489011,17.216593771569872,27.416985138206417
