ts,dt,open,high,low,close,base_volume,quote_volume,ema8,ema20,ema21,ema50,ema100,ema200,rsi14,atr14,plus_di14,minus_di14,adx14
1772294400000,2026-02-28T16:00:00+00:00,1.0651,1.2094,1.0624,1.1511,20693828.0,23666098.1172,1.0828874924330387,1.0587749770883066,1.058102429743752,1.0556978137784971,1.0600925304969842,1.0643473498353155,57.96015218593733,0.07954278573233206,34.705113431584685,19.097926090196104,
1772380800000,2026-03-01T16:00:00+00:00,1.1511,1.3218,1.1109,1.3036,25511520.0,30735786.9795,1.1319347163368079,1.0820916459370393,1.0804203906761383,1.0654194681401248,1.0649144605861527,1.0667279732200388,67.75003702896751,0.08892544389430834,37.854374049388376,15.862669648688033,
1772467200000,2026-03-02T16:00:00+00:00,1.3036,1.4534,1.2769,1.3914,42954568.0,58485561.0684,1.1895936682619617,1.111549584419226,1.1086912642510347,1.0782030184091393,1.0713795207725654,1.069958540650685,71.81898744104384,0.09518076933042918,42.71632780167531,13.761584064241722,
1772553600000,2026-03-03T16:00:00+00:00,1.3914,1.4141,1.3259,1.3567,21482351.0,29407183.1253,1.2267284086481924,1.1348972430459665,1.131237512955486,1.0891244686676045,1.0770294312523165,1.072811689499932,68.15886855941613,0.09468214294968423,39.874050929112705,12.845910032119365,
1772640000000,2026-03-04T16:00:00+00:00,1.3567,1.3573,1.2435,1.2704,15325514.0,19897003.9526,1.236433206726372,1.147802267517779,1.1438886481413508,1.0962333130335808,1.080858551425538,1.0747777423407288,59.97278563578569,0.09604770416756392,36.49948748761355,17.886660724772014,
1772726400000,2026-03-05T16:00:00+00:00,1.2704,1.2994,1.2248,1.2305,9422899.0,11898804.8191,1.2351147163427336,1.1556782420398952,1.1517624074012278,1.1014986733067738,1.0838217484270123,1.0763272175413185,56.588781441726155,0.0945157252984522,34.44173333538273,18.291472507785265,28.47437487535966
1772812800000,2026-03-06T16:00:00+00:00,1.2305,1.247,1.2088,1.2207,5049347.0,6198225.5955,1.2319114460443483,1.161870790417048,1.1580294612738433,1.1061732351378808,1.0865322088542002,1.07776376264041,55.756613610634496,0.09049317349141991,33.4032380997359,19.002864566773845,28.40323585973951
1772899200000,2026-03-07T16:00:00+00:00,1.2207,1.2554,1.1927,1.2136,7626391.0,9321375.3966,1.227842235812271,1.1667973818059005,1.1630813284307666,1.1103860494461992,1.0890484027382756,1.0791153669922469,55.12414438422695,0.08850794681346134,31.71300809032737,19.34062309317192,28.10544001621553
1772985600000,2026-03-08T16:00:00+00:00,1.2136,1.2673,1.1878,1.2529,10853755.0,13373961.7722,1.2334106278539885,1.1749976311577197,1.171246662209788,1.115974831820858,1.0922929888226662,1.0808445673206821,57.96637149031139,0.08786452204107127,30.63083545173564,18.09066341483534,27.93637126703135
1773072000000,2026-03-09T16:00:00+00:00,1.2529,1.3314,1.2175,1.3036,10627913.0,13521970.6566,1.2490082661086577,1.1872454758093656,1.18327878382708,1.1233326815533733,1.0964772860737027,1.0830610392876405,61.36588733147718,0.0897241990381376,32.95633313826727,16.450298046741445,28.327240599505153
1773158400000,2026-03-10T16:00:00+00:00,1.3036,1.3222,1.2664,1.2936,9166450.0,11842509.369,1.2589175403067339,1.1973744781132356,1.1933079852973454,1.1300098312963782,1.100380706151451,1.0851559543196043,60.32948934416696,0.08730104196398492,31.451717330266494,15.699262475411105,28.69019069394511
1773244800000,2026-03-11T16:00:00+00:00,1.2936,1.3419,1.2765,1.3213,7884451.0,10288186.9415,1.2727803091274597,1.209176908769118,1.2049436229975867,1.1375114065396577,1.1047553456336003,1.0875056463164243,62.23225394127703,0.08573668182370028,31.37928432830374,14.84387617262887,29.196105173011592
1773331200000,2026-03-12T16:00:00+00:00,1.3213,1.4208,1.3121,1.3521,11915631.0,16165896.9291,1.2904069070991353,1.2227886317434877,1.2183214754523517,1.1459266454988868,1.10965325958145,1.090138425955067,64.28360736590531,0.08737691883629313,35.04081993516221,13.524853972639173,30.275156654097316
1773417600000,2026-03-13T16:00:00+00:00,1.3521,1.3756,1.3004,1.3094,7110692.0,9432229.483,1.2946275944104386,1.2310373334822031,1.2266013413203196,1.1523373652832443,1.1136086405798369,1.0923201331594943,59.46170283533928,0.08650713891941504,32.865054284868904,13.651128424145092,31.063066577857708
1773504000000,2026-03-14T16:00:00+00:00,1.3094,1.3774,1.3015,1.3364,6528235.0,8747705.2859,1.303910351208119,1.2410718731505648,1.2365830375639268,1.1595555078211564,1.1180203506673647,1.0947487885509422,61.43171655347169,0.08574948613945681,30.937131344601553,12.788048993551907,31.809073542919883
1773590400000,2026-03-15T16:00:00+00:00,1.3364,1.439,1.331,1.4135,10699418.0,14775880.7043,1.3282636064952036,1.2574935995171777,1.252666397785388,1.1695141153575817,1.1238714328323673,1.0979204423962066,66.44614530741924,0.08733880855806705,33.24243104986944,11.658532054939721,32.97056924917944
1773676800000,2026-03-16T16:00:00+00:00,1.4135,1.5094,1.4121,1.4589,9813014.0,14309607.9113,1.3572939161629363,1.2766751614679226,1.2714149070776255,1.1808625814219902,1.1305056618851919,1.1015122787902742,69.00186314668798,0.08805032223249085,36.329554869164745,10.738299218450088,34.49917033856246
1773763200000,2026-03-17T16:00:00+00:00,1.4589,1.4686,1.3775,1.3848,8325327.0,11951811.01,1.3634063792378392,1.2869727651376444,1.2817226427978412,1.1888601272485788,1.13554119333301,1.1043310620858935,60.854613370428176,0.0882681563587415,33.651334169626445,12.746579638007095,35.2531850301175
1773849600000,2026-03-18T16:00:00+00:00,1.3848,1.404,1.3206,1.3345,6472986.0,8824698.8382,1.3569827394072083,1.2914991684578687,1.2865205843616738,1.1945714948074582,1.1394809716828513,1.1066213002740934,56.01932330315308,0.08792043090454567,31.371252021262535,16.505607797728356,34.95293951296113
1773936000000,2026-03-19T16:00:00+00:00,1.3345,1.3639,1.3141,1.3307,8677982.0,11618261.3691,1.3511421306500508,1.2952325809856908,1.2905368948742488,1.199909867560107,1.143267487095072,1.1088509390773365,55.6595170115809,0.08519754298279239,30.061448696657262,16.361422495877566,34.564256117650295
1774022400000,2026-03-20T16:00:00+00:00,1.3307,1.3376,1.3034,1.329,5678444.0,7485255.9624,1.3462216571722616,1.2984485256537204,1.2940335407947718,1.2049722256950048,1.1469453586377438,1.111041476996965,55.48781376112864,0.08155486134116437,29.161001764793053,16.80848295331239,34.01474692473741
1774108800000,2026-03-21T16:00:00+00:00,1.329,1.3319,1.2592,1.2852,6305443.0,8170751.8659,1.3326612889117588,1.297186761305747,1.2932304916316106,1.2081184129226517,1.1496830743082835,1.1127743976238609,51.11280737699826,0.08092237124536691,27.289715568198247,19.63131465527715,32.750971730462744
1774195200000,2026-03-22T16:00:00+00:00,1.2852,1.3308,1.2508,1.2922,8591891.0,11066195.5943,1.3236698913758125,1.2967118316575807,1.2931368105741914,1.21141573006294,1.1525051916487135,1.114559727000738,51.767339414781006,0.08085648758498357,25.36109813160263,18.985986835014682,31.438437406818856
1774281600000,2026-03-23T16:00:00+00:00,1.2922,1.3287,1.2794,1.2818,6613384.0,8637610.3611,1.3143654710700765,1.2952916572140016,1.2921061914310832,1.2141758975114523,1.1550654848833923,1.1162238093191386,50.681647711095906,0.07860245275748474,24.22490845264984,18.135405279959823,30.21965553486382
