ts,dt,open,high,low,close,base_volume,quote_volume,ema8,ema20,ema21,ema50,ema100,ema200,rsi14,atr14,plus_di14,minus_di14,adx14
1777114800000,2026-04-25T11:00:00+00:00,82.63,82.69,82.58,82.69,119.58,9881.7373,82.69,82.69,82.69,82.69,82.69,82.69,,,,,
1777118400000,2026-04-25T12:00:00+00:00,82.69,82.69,82.61,82.66,229.47,18968.356,82.68333333333334,82.68714285714286,82.68727272727273,82.68882352941176,82.68940594059404,82.68970149253731,,,,,
1777122000000,2026-04-25T13:00:00+00:00,82.66,82.73,82.59,82.6,736.16,60853.2905,82.66481481481482,82.67884353741496,82.67933884297521,82.68534025374855,82.68763552592883,82.68880894037277,,,,,
1777125600000,2026-04-25T14:00:00+00:00,82.6,82.66,82.53,82.63,213.82,17661.3704,82.6570781893004,82.67419177194688,82.67485349361382,82.68317004771919,82.68649422838567,82.68822377678697,,,,,
1777129200000,2026-04-25T15:00:00+00:00,82.63,82.74,81.98,82.61,3722.65,306597.3353,82.64661636945587,82.6680782698567,82.66895772146711,82.68030063408314,82.6849794911899,82.68744543074929,,,,,
1777132800000,2026-04-25T16:00:00+00:00,82.61,82.67,82.51,82.53,541.97,44757.5977,82.62070162068791,82.65492795844177,82.65632520133373,82.67440649157008,82.68191059037426,82.6858788095478,,,,,
1777136400000,2026-04-25T17:00:00+00:00,82.53,82.67,82.49,82.57,386.21,31886.107,82.60943459386837,82.64683958144732,82.64847745575793,82.67031211935165,82.67969453907972,82.68472578656723,,,,,
1777140000000,2026-04-25T18:00:00+00:00,82.57,82.62,82.56,82.59,111.6,9217.4972,82.60511579523094,82.64142628797616,82.64316132341631,82.66716262447511,82.67791840959299,82.68378324142726,,,,,
1777143600000,2026-04-25T19:00:00+00:00,82.59,82.61,82.57,82.59,39.05,3225.3266,82.60175672962407,82.63652854626415,82.638328475833,82.66413663920157,82.67617745098718,82.6828500748459,,,,,
1777147200000,2026-04-25T20:00:00+00:00,82.59,82.64,82.59,82.63,71.31,5891.6927,82.60803301192983,82.63590677995327,82.63757134166637,82.66279794746818,82.67526304601714,82.6823242034544,,,,,
1777150800000,2026-04-25T21:00:00+00:00,82.63,82.67,82.5,82.52,577.84,47710.6861,82.58847012038987,82.62486803900534,82.62688303787851,82.65719802795962,82.67218853025442,82.68070903725088,,,,,
